session_id,avg_resolution,rebuffering_ratio,startup_latency,bitrate_switches_per_second
train_01812,306.2243085649956,0.0,1.899,0.01656634822463968
train_00638,424.665468344318,0.0,3.4050000000000002,0.013623514185484145
train_03520,239.99999999999997,0.0,0.0,0.0
train_00410,602.8606948279172,0.0,3.001,0.00742347786226108
train_01116,1080.0000000000002,0.0,1.341,0.0
train_04192,480.0,0.0,0.0,0.0
train_06343,569.1414504490845,0.0,0.0,0.01427080638975356
train_07220,317.45256019768976,0.014766529564529677,4.431,0.0041921748863571265
train_07246,710.6871397235118,0.0,3.4859999999999998,0.008565567276106778
train_05215,360.0,0.0,1.5390000000000001,0.014404033129276198
train_03655,258.6916911515905,0.040454015157354556,0.0,0.004084566872528837
train_05966,360.0,0.0,0.0,0.0
train_03239,498.24517876551363,0.0,5.135,0.02344693372724182
train_03660,481.6241907407044,0.023040663445928762,12.769,0.010693643163821265
train_04719,607.486260007315,0.0,0.0,0.004876661112691511
train_03504,353.660031021937,0.0,0.915,0.003585681656011216
train_04575,720.0000000000001,0.102085187072575,0.0,0.0
train_00725,360.0,0.0,0.0,0.0
train_00505,360.00000000000006,0.0,0.0,0.0
train_01251,564.7646637519108,0.0,0.0,0.0035632712255158723
train_02023,208.19024012051142,0.0,0.0,0.0036831123772832993
train_03413,516.1071591791136,0.16877401445522097,5.687,0.011831904137912677
train_01671,298.0384114723577,0.0,0.0,0.003077349171423736
train_05977,591.3081924577373,0.0,1.5030000000000001,0.03332389156405685
train_05970,719.9999999999999,0.0,0.0,0.0
train_03150,673.3704626961107,0.0,1.63,0.009337416896989616
train_00798,719.9999999999999,0.07313703905453176,0.0,0.0
train_07512,1080.0000000000005,0.0,0.0,0.0
train_06039,468.07148153191997,0.0,0.0,0.010087712661592547
train_05255,506.45316390486823,0.0,1.557,0.007853084495262628
train_03184,476.12153391250223,0.0,3.5220000000000002,0.020270407232481306
train_05195,720.0,0.101455721213149,0.0,0.0
train_00204,348.6431250676635,0.07038916874168136,0.894,0.0068645487245668465
train_06897,605.7784633491749,0.0,0.0,0.0035665564006312806
train_05153,304.4375553587245,0.0,3.497,0.005019740128053571
train_04656,1080.0000000000002,0.0,0.0,0.0
train_07095,360.00000000000006,0.0,0.0,0.0
train_07689,720.0,0.0,0.0,0.0
train_03398,1080.0000000000002,0.0,0.0,0.0
train_04879,185.7246309884853,0.0,0.0,0.0018848755699392506
train_06622,720.0,0.0,0.0,0.0
train_03772,720.0,0.0,1.166,0.0
train_02150,502.87604825304527,0.0,0.0,0.005344821135560698
train_02375,605.5873629617213,0.0,0.0,0.0035669634974790482
train_06629,306.16785028948186,0.0,5.088,0.01687051876845213
train_05850,1080.0000000000002,0.0,0.0,0.0
train_02148,360.00000000000006,0.0,0.0,0.0
train_02585,360.00000000000006,0.0,4.937,0.0
train_04871,477.2148335825732,0.017490137022502895,0.0,0.004269453766085167
train_02881,316.3041079008155,0.1527332647134085,0.0,0.0027086874377848353
train_05404,1080.0,0.0,0.0,0.0
train_05468,360.0,0.0,1.7930000000000001,0.0019195442234195912
train_00649,360.00000000000006,0.0,0.0,0.0
train_02659,360.1524843877273,0.0,5.283,0.016772238590684697
train_03952,202.75352214493404,0.0,1.2,0.0026860491976771045
train_00451,480.00000000000006,0.0,0.0,0.0
train_02531,546.3736504475982,0.011063193768429088,0.0,0.007145932445927622
train_03032,1080.0,0.0,0.0,0.0
train_05750,515.1022108574795,0.0,1.275,0.007249160909624711
train_00806,360.00000000000006,0.0,1.26,0.0
train_03904,262.5300151665878,0.0528282424697076,1.321,0.008633416501912303
train_05437,299.15436515544127,0.0,2.324,0.018823293197889283
train_01025,596.7385083854957,0.0,0.0,0.003565640772389104
train_00772,311.5312940439526,0.0,5.467,0.02029921036071697
train_06361,421.35719413051095,0.0,0.962,0.011188998976206593
train_02183,719.9999999999999,0.0,0.0,0.0
train_07449,632.2145118487205,0.0,0.0,0.006667822422553243
train_04774,479.9999999999999,0.0,0.0,0.0
train_00279,360.0,0.0,0.0,0.0
train_03643,720.0,0.0,0.0,0.0
train_06273,336.49997272252574,0.11750096770087261,1.861,0.014799817666246353
train_00250,295.93032728985173,0.047501177301624675,2.95,0.009312547726807101
train_01801,480.0000000000001,0.0,1.3679999999999999,0.0
train_01821,892.5644913217916,0.0,3.117,0.01100957833314984
train_01383,502.13317494575017,0.011514463648285475,0.0,0.023796917109388478
train_04118,1080.0000000000002,0.0,0.0,0.0
train_06167,538.8771318822023,0.0,0.0,0.020486555697823303
train_03087,480.00000000000006,0.0,0.0,0.0
train_03806,1079.9999999999998,0.0,0.0,0.0
train_04227,756.3971124989862,0.0,0.0,0.013518263173547462
train_00603,720.0,0.12329057894786129,0.0,0.0
train_04811,581.0856209480949,0.08014796949883246,0.0,0.0035479109900090826
train_06541,360.0,0.0,0.0,0.0
train_03221,729.3288219409831,0.0,5.3,0.0054747922316348095
train_00337,397.8170947263128,0.00528846427089668,0.0,0.005713681696506369
train_06124,774.3850654571573,0.0,0.0,0.005712416937887462
train_06327,720.0,0.07994673728239769,0.0,0.0
train_00791,480.00000000000006,0.0,0.0,0.0
train_07127,569.2168697242016,0.0,0.0,0.014255904171812156
train_04754,505.6033418948065,0.0,1.252,0.0055721093637904826
train_00739,480.0,0.0,0.0,0.0
train_02792,456.6317107341938,0.0,0.0,0.003974523305611034
train_05842,479.99999999999994,0.0,0.0,0.0
train_07574,359.99999999999994,0.0,2.407,0.0
train_06838,435.6608703909554,0.0,1.346,0.005606952621250351
train_01006,304.56835189165486,0.012651767293743845,0.0,0.00485374454257098
train_06593,455.9246308201308,0.0,0.0,0.006724587782768916
train_06456,297.12890271361914,0.04794768823646003,3.031,0.005658839862377013
train_05137,1080.0,0.0,0.0,0.0
train_03127,463.8912696798072,0.0,0.0,0.006562670219258811
train_02886,480.0,0.0,0.0,0.0
train_05608,1080.0,0.0,1.577,0.0
train_01440,480.00000000000006,0.0,0.0,0.0
train_02397,472.9040482880633,0.0,0.0,0.002168106289242724
train_06713,445.0969824970262,0.0,0.0,0.005394659826238006
train_02862,1080.0,0.0,1.512,0.0
train_01706,1080.0,0.0,0.0,0.0
train_02195,281.8093082229228,0.0,0.0,0.0023264741121593172
train_01814,477.6184565798216,0.21123189942370307,0.0,0.002987036262620228
train_00927,1080.0,0.0,0.0,0.0
train_06286,430.7758009243013,0.0,0.929,0.015036463423802722
train_05780,583.6403322572057,0.0,0.0,0.005460266324489977
train_00565,271.84990704192813,0.0,1.106,0.0021848229091790965
train_02423,266.0653565831405,0.0,0.0,0.003884030613929299
train_04964,277.8622212249548,0.03312584242511734,3.419,0.0032638833357540465
train_00256,719.9999999999999,0.0,0.0,0.0
train_00530,1080.0000000000002,0.0,2.254,0.006341516002815633
train_04071,259.4157486378022,0.041284218082156016,0.0,0.002722599756055062
train_02779,694.9903114763764,0.0,8.616,0.006208570724933413
train_04300,720.0,0.0,0.0,0.0
train_00614,272.2480938889022,0.0,1.533,0.002185085480543999
train_06879,471.35354219440876,0.04377096045271321,0.0,0.0027240274200600097
train_05401,410.8509233815876,0.0,3.814,0.007751297050373096
train_06069,304.0717588993736,0.0,0.0,0.0026350947184796557
train_04892,619.9454929282193,0.0,0.0,0.0016251363083078594
train_00385,538.8771318822023,0.0,0.0,0.020486555697823303
train_03769,480.0,0.0,0.0,0.0
train_01708,480.0000000000001,0.0,0.0,0.0
train_04315,720.0,0.0,0.0,0.0
train_00040,720.0,0.10317374246435519,0.0,0.0
train_03827,719.9999999999998,0.0,0.0,0.0
train_06604,289.1119542200263,0.22136230714933955,3.74,0.016436825062870856
train_01676,229.17671318628712,0.0,0.0,0.007364583716905402
train_05058,267.2409898820162,0.0,3.356,0.004220183873411365
train_01113,279.5346557310719,0.06519734812933009,0.0,0.0035478039980203252
train_01824,290.5768289859788,0.11744270439031715,0.0,0.005316952393780583
train_00192,326.1212713879839,0.09530587879033364,1.325,0.008552125203112975
train_02308,480.0,0.0,0.0,0.0
train_03964,486.83950434650586,0.1346248924565836,9.122,0.02526058590780805
train_05536,1079.9999999999998,0.0,0.0,0.0
train_04001,480.00000000000017,0.0,0.0,0.0
train_03213,333.46529197637165,0.0,1.1360000000000001,0.004370304653937426
train_04988,1080.0,0.0,0.0,0.0
train_07191,677.1985889188628,0.0,0.0,0.006484747873002697
train_05993,354.9403209628886,0.03639937670153317,15.817,0.010030995776950777
train_06093,272.0910425716389,0.0,1.268,0.0021845031347619984
train_06845,590.3753919159393,0.0,1.455,0.02151625014792422
train_01605,590.4640813731721,0.0,1.3479999999999999,0.021497979189956145
train_02827,467.02520645544337,0.0,0.0,0.0043180223457656396
train_07598,480.0000000000001,0.0,0.0,0.0
train_04341,353.72726206761774,0.0,1.113,0.01120206566090787
train_05354,480.0,0.0,0.0,0.0
train_03927,444.8058272676079,0.0,1.299,0.015695425045189743
train_03550,720.0000000000001,0.0,0.0,0.0
train_01650,430.38591407634465,0.0,0.0,0.01197375353225729
train_03934,278.50524308865585,0.0,1.313,0.006207003569027052
train_05311,720.0,0.0,2.235,0.0
train_01168,319.78648229382173,0.08559498075308393,11.329,0.009392111252688492
train_02866,354.52244637856154,0.0,1.689,0.011232894407984343
train_05698,480.0,0.0,0.0,0.0
train_06158,342.81082495516966,0.0,0.0,0.0025653984192014942
train_01523,292.1823748086595,0.0,4.419,0.028481102788299965
train_03190,901.5729238313997,0.0,3.234,0.007341079395608933
train_01129,412.89912236872266,0.0,0.911,0.008841133669099943
train_01874,480.0,0.0,0.0,0.0
train_02004,200.46057376508608,0.0,1.32,0.0052944368704583656
train_01892,360.0,0.0,0.0,0.0
train_00523,360.0000000000001,0.0,0.0,0.0
train_04666,341.3845090062048,0.0,2.339,0.006928854521770461
train_05534,480.00000000000006,0.0,1.853,0.001987368287166768
train_01264,720.0,0.0,0.0,0.0
train_00588,313.707034204555,0.0,2.817,0.021433011123732772
train_04271,719.9999999999999,0.0,1.683,0.0
train_02075,1079.9999999999998,0.0,0.0,0.0
train_06691,497.4339919416883,0.0,4.923,0.023453807725684266
train_05056,480.0,0.0,0.0,0.0
train_04413,581.6621217627103,0.0,1.266,0.018393228839356606
train_05857,720.0,0.11217452075414418,0.0,0.0
train_06127,1080.0,0.0,0.0,0.0
train_05509,569.6358137842985,0.0,0.0,0.014265029992225559
train_07586,480.00000000000006,0.0,0.0,0.0
train_01719,372.4972031633188,0.0,3.916,0.009353224524154703
train_06099,1080.0,0.6422671161169338,1.155,0.0
train_03324,339.4051765844219,0.0,3.89,0.007634092840747734
train_02766,631.3880747114086,0.0,1.54,0.010779951015902584
train_05881,493.76952796909126,0.0,0.0,0.0019997920216297503
train_04466,696.3374515680971,0.0,0.0,0.012184126519969784
train_03456,360.0,0.0,1.021,0.0
train_06825,394.1088086545655,0.0,5.523,0.019883351007423118
train_04862,359.99999999999994,0.0,0.0,0.0
train_02468,964.4549300727061,0.0,0.943,0.005701806902607437
train_02983,556.6779311529871,0.0,1.002,0.021634095334246775
train_01935,312.28727366845595,0.08054220791805612,0.0,0.00407967884768111
train_06371,433.0322492484285,0.0,1.706,0.034565238431014694
train_01769,1079.9999999999998,0.0,0.0,0.0
train_02715,436.59818137972525,0.0,0.0,0.004871739284000478
train_04166,741.6801271642123,0.0,0.0,0.004284508502607124
train_01890,423.46457614689757,0.0,0.0,0.01973015721646942
train_02803,626.2840037206141,0.0,0.0,0.004721591365153711
train_02105,720.0000000000001,0.0,0.0,0.0
train_01920,359.99999999999994,0.0,0.0,0.0
train_07552,581.8313407539737,0.0,4.644,0.018586151458548236
train_07418,480.0,0.0,0.0,0.0
train_02299,316.4913059725412,0.11727125897272728,0.0,0.0035425002612593944
train_01178,720.0000000000001,0.10728097693558218,0.0,0.0
train_02339,362.7491338903607,0.0,0.0,0.008491270973439304
train_03011,605.7940795005914,0.0,0.0,0.0035631315650699086
train_00625,341.2514278461733,0.0,3.91,0.014502001276176112
train_04076,438.4545826425818,0.0,0.0,0.008073718431760931
train_07054,394.54384802297346,0.019095304714920353,1.435,0.025479329893623795
train_06059,291.885547069619,0.11066736880608968,0.0,0.003545715800241464
train_06289,343.45068095884875,0.0,0.937,0.018460516032958178
train_02274,728.8855951364117,0.0,1.5350000000000001,0.004200471712973367
train_03810,373.44838219132237,0.0,0.0,0.0026355114078111287
train_05869,349.04067993391186,0.015182412217376417,0.0,0.010076125125321807
train_06442,432.8211965335747,0.0,2.146,0.01508538326930426
train_01013,697.3358480022353,0.0,0.0,0.01164198565707367
train_04328,359.99999999999994,0.0,2.104,0.006607944070361389
train_03330,1080.0,0.0,2.228,0.0
train_02215,185.9599642369771,0.0,2.216,0.003780296715489199
train_02629,720.0,0.0,1.595,0.004649886775257022
train_01498,338.70457879216667,0.003283682044524136,0.0,0.008669737198591168
train_02098,360.00000000000006,0.0,0.0,0.0
train_06377,1080.0000000000002,0.0,0.0,0.0
train_06219,401.6960453724509,0.0,0.0,0.009869297602089658
train_01735,601.0101806544376,0.0,0.0,0.0035677779700413687
train_07733,496.2182113855931,0.0,0.0,0.0017831223899546019
train_01577,945.0604245645374,0.0,0.0,0.006245433027098934
train_04268,394.54384802297346,0.019095304714920353,1.435,0.025479329893623795
train_05671,1080.0,0.0,1.246,0.0
train_02620,719.9999999999999,0.0,0.0,0.0
train_00188,363.5411928691952,0.0,2.662,0.006214654154496302
train_03376,479.99999999999994,0.0,0.0,0.0
train_03405,369.3353028394955,0.0,1.116,0.008403102425415462
train_07713,347.38270236622157,0.14638892473689671,5.62,0.015073134850293624
train_00746,187.34147297929144,0.0,1.446,0.003780989938785773
train_00159,239.99999999999997,0.0,1.127,0.0
train_00642,256.7762443175671,0.0,1.007,0.002045491736213386
train_07079,360.0,0.0,0.0,0.0
train_00849,469.7624270332158,0.009295639824066369,0.0,0.006315234397818718
train_02326,569.627271398472,0.0,0.0,0.014260300393227782
train_00206,1079.9999999999998,0.0,0.0,0.0
train_00754,719.9999999999999,0.0,0.0,0.0
train_07176,306.5662259228202,0.0,0.0,0.0049181013178052485
train_02310,421.31625284318073,0.0,0.0,0.01242920531804265
train_04461,452.6528827179149,0.013840246048818646,0.0,0.00600920008533064
train_07665,720.0,0.0,1.333,0.0
train_04165,506.7965115725897,0.1514721917226917,9.286,0.025193359030559543
train_01774,1080.0,0.0,3.054,0.0
train_05422,1079.9999999999998,0.0,0.0,0.0
train_00641,542.0375006471676,0.049600593223028136,0.0,0.00702908635935501
train_06130,360.0,0.0,0.0,0.0
train_00300,278.3422482350811,0.07522355638689435,0.0,0.005219778785775058
train_07173,480.00000000000006,0.0,0.0,0.0
train_04096,360.0,0.0,4.723,0.0
train_06507,360.00000000000006,0.0,0.0,0.0
train_03097,200.39068736141908,0.0,1.798,0.0026522244206215757
train_03257,368.5921710567609,0.0,5.455,0.02899895603758265
train_07677,440.9981735026375,0.0,2.5540000000000003,0.004901143926992559
train_00790,748.116037692903,0.0,0.0,0.011380707424773524
train_01680,1079.9999999999998,0.0,1.375,0.0
train_05089,398.23210771169107,0.0,0.0,0.005132060753335198
train_01670,350.57947028511467,0.0,0.0,0.002610461686253831
train_03178,144.0,0.0,0.0,0.0
train_00186,534.2475194831885,0.0,1.34,0.010613514187615091
train_01717,720.0,0.0,1.5190000000000001,0.006209290340207017
train_00719,1079.9999999999998,0.0,3.873,0.0
train_02052,720.0,0.0,0.932,0.0
train_05226,410.70145013099153,0.0,0.943,0.012371414609403513
train_07170,479.99999999999994,0.0,0.0,0.0
train_07011,287.90687492266545,0.24721040391638033,3.581,0.017116693054901794
train_01200,312.69154991243425,0.0,2.164,0.016615343716077004
train_00005,315.22003956431587,0.07982934909550252,2.578,0.010430302113700721
train_05484,720.0,0.0,0.0,0.0
train_01191,652.4464572291603,0.0,1.431,0.015084971489403885
train_04428,1080.0000000000002,0.0,0.0,0.0
train_07424,411.79593123008505,0.09632420872310223,1.825,0.005993766482857828
train_06920,289.68816366223564,0.0,1.8980000000000001,0.014497901428768186
train_05524,291.92742084799113,0.0,2.4050000000000002,0.018794048551292093
train_06073,647.1445976274446,0.0,0.0,0.0035623953546364577
train_07332,719.9999999999999,0.0,0.0,0.0
train_00214,480.00000000000006,0.0,0.0,0.0
train_00951,202.46773319889954,0.0,0.0,0.002681525895495573
train_07558,360.00000000000006,0.0,1.517,0.0
train_01575,362.8881218274111,0.047631133671742806,6.128,0.018435785087907965
train_03103,337.897785949976,0.013097906853731646,4.902,0.03551104837492565
train_06597,263.57397159174775,0.0,0.0,0.0022708435048198654
train_03022,368.13282663263726,0.0,4.836,0.029030525597665946
train_07428,235.73397632864067,0.027649423696691357,0.0,0.007236762754794355
train_03759,255.51180790605827,0.0824271994669422,1.4020000000000001,0.003953918399032081
train_07614,360.0,0.0,0.0,0.01491468798472736
train_04611,301.86939809614034,0.04715540075137487,0.0,0.0045607850023145985
train_06636,371.9260316579001,0.0,0.0,0.004913534083957557
train_01882,413.3164175661649,0.0,0.0,0.013568797193972741
train_05079,425.3271905465522,0.0,0.0,0.003961384424628719
train_00001,608.6471213352503,0.0,1.8399999999999999,0.004822817715174031
train_04348,480.0,0.0,0.94,0.0
train_00038,465.76139530702153,0.009278072462465163,0.0,0.006049716570778659
train_03623,320.6378001434259,0.0017021522127978767,1.858,0.00413904429467236
train_02384,1080.0,0.0,0.0,0.0
train_07679,430.89222046557273,0.0,0.0,0.009086118228570389
train_06200,1080.0,0.0,1.408,0.0
train_03091,1080.0,0.0,0.0,0.0
train_01164,720.0,0.0,0.0,0.0
train_05944,581.9044057941516,0.0,0.0,0.017700172355428312
train_02510,275.05697802416415,0.0,0.0,0.005304969430113659
train_07604,480.0,0.0,0.0,0.0
train_06742,298.1079287021203,0.0,1.366,0.008274429736645586
train_07099,728.8233612449608,0.0,0.0,0.0020716200483101794
train_06841,240.0,0.0,0.0,0.0
train_00459,359.99999999999994,0.0,1.431,0.0
train_04126,351.3213359744859,0.13339349858382218,1.827,0.014788436625633686
train_03130,329.7502043224177,0.0,0.0,0.018435105356627113
train_02544,368.5921710567609,0.0,5.455,0.02899895603758265
train_03460,720.0000000000001,0.0,0.0,0.0
train_04346,360.0593909333827,0.0,0.0,0.007116095540698729
train_06775,339.50969649091513,0.0,4.9879999999999995,0.019739958940885403
train_00240,283.9721444842173,0.0,0.0,0.004338865386701377
train_07477,185.73841444104298,0.0,1.541,0.0018905485804815983
train_00525,720.0,0.0,0.0,0.0
train_00770,719.9999999999999,0.0,0.0,0.0
train_05503,271.6195120461827,0.0,0.0,0.002180896653850264
train_04940,681.3437035162947,0.0,0.0,0.008724214493537538
train_02572,1080.0,0.0,0.0,0.0
train_01634,720.0000000000002,0.0,0.0,0.0
train_02234,359.99999999999994,0.0,0.0,0.0
train_03412,604.3518406125419,0.0,0.0,0.010910970571748497
train_03552,360.0,0.0,2.126,0.005886958620567856
train_05845,1080.0,0.0,0.0,0.0
train_07549,783.9372926687112,0.0,0.0,0.005447127457335374
train_05011,377.8107225204218,0.043771394940829836,6.641,0.015995457290129602
train_02675,321.9839854453978,0.0,1.8559999999999999,0.00422240237805702
train_04527,208.12974994570436,0.0,0.0,0.003681058377904815
train_06295,739.7871809574668,0.0,0.0,0.004377191331410287
train_03126,1079.9999999999998,0.0,0.0,0.0
train_03374,290.5833621474389,0.0,4.524,0.021867642449467525
train_03252,720.0,0.0,0.0,0.0
train_00816,276.67812010791727,0.0,2.298,0.027060486953462727
train_05068,1079.9999999999998,0.0,0.0,0.0
train_06769,1062.4721520172236,0.8931323910262411,4.737,0.11156978690170692
train_04492,360.00000000000006,0.0,1.762,0.005545542769998614
train_01019,588.0595829195629,0.012340886521621379,1.5390000000000001,0.027812801305347478
train_03015,479.99999999999983,0.0,1.554,0.0
train_04518,548.2848364940726,0.0,1.802,0.0162421158062857
train_02579,258.3393314973583,0.0,0.0,0.005280848738009173
train_05283,728.4378455334495,0.0,6.341,0.00548294712063032
train_01476,360.0,0.0,2.027,0.006639400860466351
train_06857,694.8187597261918,0.0,8.672,0.006212299109777538
train_01783,359.99999999999994,0.0,3.512,0.007196678013429001
train_00153,472.5883900250148,0.0,0.0,0.003967458902085098
train_00246,185.98868167493137,0.0,2.18,0.003780761218463725
train_07611,1080.0,0.0,0.0,0.0
train_07454,587.7812748812381,0.0,0.0,0.0035624143907291724
train_07648,508.77898169121784,0.0,0.0,0.007213862157521894
train_02294,564.3538792557903,0.0,1.306,0.03230913379212303
train_01573,377.4439325146179,0.0,1.1179999999999999,0.008403267190283581
train_01901,901.5920348993142,0.0,3.156,0.00734032499288906
train_04627,323.85378383718626,0.09506432866545872,7.9399999999999995,0.007839165411093673
train_05372,465.00189641250427,0.12034606067597187,0.0,0.005245406335401772
train_00622,365.01819294165637,0.17730960943413243,5.481,0.012075165490143041
train_01141,297.8807388298421,0.0,1.0,0.008272153862061834
train_03102,407.46987494544277,0.030560649476337267,0.0,0.005338534252035761
train_06630,396.43348825176247,0.057541570805113844,1.5310000000000001,0.0197061808436216
train_07266,539.7603155719742,0.0,0.0,0.025045394778035187
train_05392,360.0000000000001,0.0,1.516,0.0
train_04741,311.30491281451145,0.12168051492100644,0.0,0.00355307314178716
train_06820,463.92237302708355,0.0,0.0,0.0013647498754665738
train_07216,356.475815925226,0.0,2.775,0.019498625346913042
train_03779,480.0,0.0,2.14,0.0
train_02573,1080.0,0.0,1.199,0.0
train_04254,424.55926809336194,0.0,3.3890000000000002,0.01359415994888596
train_05617,360.00000000000006,0.0,3.092,0.0
train_02975,554.0742020209203,0.1070610289523016,5.817,0.011768167107972934
train_03913,901.5395395176212,0.0,3.056,0.007339745824602095
train_01711,144.0,0.0,0.0,0.0
train_02632,359.9999999999999,0.031021247744797233,2.235,0.012018652949377436
train_00519,357.6597134826287,0.0757293388701551,1.125,0.0023785002604457786
train_03712,322.77965148554824,0.06263563152923875,8.436,0.009772782799902272
train_06706,468.18283630681077,0.0,0.0,0.005209011590050788
train_02461,719.9999999999999,0.0,0.0,0.0
train_07282,780.5843438159618,0.0,1.184,0.005788904695814767
train_06005,480.0,0.0,0.0,0.0
train_07797,710.3440733447883,0.08037324570754895,0.0,0.0027275975593457034
train_03208,541.9007548570721,0.0,0.0,0.020624510167883515
train_00907,542.9823469162332,0.0,1.811,0.020455126566095626
train_06022,532.6785446923191,0.0,1.529,0.02162473870107403
train_07500,1079.9999999999998,0.0,0.0,0.0
train_02279,720.0000000000001,0.0,0.0,0.0
train_04815,446.4119327134218,0.0,0.0,0.010003951560866543
train_02358,360.00000000000006,0.0,0.0,0.0
train_01578,395.3235573259901,0.0,5.184,0.04308797127468582
train_02039,753.5620159714349,0.0,0.0,0.009650413761490024
train_06569,719.9999999999999,0.0,0.0,0.0
train_00558,391.6999486946309,0.0,1.134,0.014629543387568302
train_06300,187.0049881771933,0.0,1.058,0.003681688569645582
train_06682,444.631881253024,0.0,1.51,0.01566972400392788
train_07051,719.9999999999999,0.0,0.0,0.0
train_07623,360.00000000000006,0.0,0.0,0.0
train_02436,359.99999999999994,0.0,0.0,0.0
train_00698,1079.9999999999998,0.0,0.935,0.0
train_06711,278.0302936817329,0.0,2.5140000000000002,0.0043382536359988285
train_07317,253.94789430986148,0.04223908645601208,0.0,0.006433226327335422
train_02734,898.5854748326512,0.0,3.451,0.010397885486007567
train_01583,720.0,0.1125256084117028,0.0,0.0
train_07474,1080.0,0.0,0.0,0.0
train_03807,501.95123429968777,0.0,2.319,0.02069450767766235
train_05831,1080.0,0.0,0.0,0.0
train_01144,432.1519194788522,0.0,1.738,0.034552339884456974
train_02031,1079.9999999999998,0.0,0.0,0.0
train_05254,186.69414259210177,0.0,1.341,0.0018451171741661453
train_06867,1080.0,0.0,0.0,0.0
train_03805,319.560764905381,0.0,0.909,0.005551453648137764
train_06739,1080.0,0.0,0.0,0.0
train_04954,304.53959609937726,0.0,7.033,0.005066510618139629
train_05328,1079.9999999999998,0.0,0.0,0.0
train_02249,208.04637574441062,0.0,0.0,0.0036817834559060405
train_04823,479.9999999999999,0.0,0.0,0.0
train_01180,474.4438547688008,0.0,0.0,0.001364288121279757
train_01716,719.9999999999999,0.0,1.634,0.0
train_05012,413.0295386501333,0.0,0.0,0.008840378132440652
train_06222,331.9925355105928,0.2632527948070681,5.99,0.019565738435425722
train_02400,762.4661896120793,0.0,0.0,0.004279795939329613
train_02157,719.9999999999999,0.0,0.0,0.0
train_04060,1080.0000000000005,0.0,3.576,0.0
train_04721,581.7988927073733,0.0,1.445,0.015327972630372071
train_06338,719.9999999999999,0.0,1.242,0.0
train_07018,363.45009713111295,0.04716912075227343,6.316,0.01841598015985071
train_07427,322.276351849455,0.09116437161299036,7.937,0.006268934140145157
train_03606,299.6256388625645,0.0,5.707,0.016964103956029042
train_05265,1080.0,0.0,0.0,0.0
train_04091,302.1819197764917,0.06163606731856581,0.0,0.003544484162358641
train_06888,719.9999999999998,0.0,0.0,0.0
train_05598,771.6001186591517,0.0,0.0,0.006592175088170342
train_02218,360.0,0.0,0.0,0.0
train_05522,564.9078150290236,0.0,1.407,0.021246534159115295
train_02922,581.7641041300863,0.0,1.127,0.01838528196894113
train_07525,1079.9999999999998,0.0,0.0,0.0
train_05225,322.80103872260065,0.10222836431124759,1.375,0.005578473785357064
train_01580,465.25848427996283,0.02961736448186304,1.5819999999999999,0.013836042891732967
train_05127,310.6149801031046,0.0,3.201,0.01662086694441982
train_05848,593.9180371800344,0.24912409556042994,13.805,0.014074331234694166
train_02321,470.4891643962307,0.0,0.0,0.0041659376275818396
train_03634,1079.9999999999998,0.0,0.0,0.0
train_07778,1080.0,0.0,0.0,0.0
train_02101,410.7728572196387,0.0,0.977,0.005131599878894243
train_00680,262.5237515225335,0.022959805115712544,0.998,0.006462049460526571
train_07661,275.2575951547527,0.010945614311172736,1.341,0.006469058493226896
train_00518,720.0000000000001,0.0,0.0,0.0
train_03749,1079.9999999999998,0.0,0.0,0.0
train_04698,720.0000000000001,0.0,0.0,0.0
train_06924,720.0,0.0,0.0,0.0
train_04007,720.0,0.0,0.0,0.0
train_04240,464.1917036365403,0.0,0.0,0.0043176494716276465
train_00702,338.714066507234,0.0,0.0,0.004328489032690913
train_07115,1080.0,0.0,0.0,0.0
train_01464,360.1524843877273,0.0,5.283,0.016772238590684697
train_04504,282.74242443888335,0.0,0.0,0.004322100194926719
train_07699,1079.9999999999998,0.0,0.0,0.0
train_00285,763.2030235030118,0.011062556592260148,4.784,0.01655409879486161
train_07015,453.53291864677175,0.0,0.0,0.003978444786148646
train_03392,412.89393177991127,0.0,1.215,0.008847834934791455
train_02446,420.12747807658053,0.0,6.327,0.007353734226240085
train_01649,562.365233911185,0.0,1.168,0.048389438198622514
train_04468,507.97616949272043,0.020418874827166148,1.119,0.008033064091801856
train_01014,444.29406685323704,0.0,1.5070000000000001,0.018277860028147904
train_07483,278.8152431028415,0.020126147422372943,1.3679999999999999,0.0032279879466930077
train_06141,226.9564928717655,0.0,0.0,0.00737721547002084
train_06962,580.8772998129701,0.014703217200933698,3.227,0.00740132187608707
train_00109,1080.0,0.0,1.154,0.0
train_04039,413.80826346095574,0.0,1.536,0.01361016407052787
train_01030,279.22783407334447,0.036880436908323135,2.6870000000000003,0.00566904136510516
train_00630,248.26569586020386,0.0,47.428,0.008898591649561596
train_05316,333.9911202891069,0.0,8.33,0.021906604841359673
train_02158,587.1604971979715,0.0,0.0,0.005460713578746903
train_01730,359.99999999999994,0.0,0.0,0.0
train_02278,422.1988245705599,0.0,5.295,0.011697206122317684
train_04170,683.72384244947,0.0,1.948,0.008732988865439197
train_01010,325.384993340868,0.10198111388796033,8.627,0.008014377793762009
train_06894,398.5376546109284,0.018279317363394394,4.5280000000000005,0.02828254260057979
train_04785,1080.0,0.0,0.0,0.0
train_07309,1080.0,0.0,0.0,0.0
train_06833,1080.0,0.6646918675763881,0.0,0.0
